epoch,train_loss,val_loss,val_acc,val_f1
1,10.718715953826905,8.76309757232666,0.5508928571428572,0.4819459298445066
2,9.147236933026996,8.137069429670062,0.56875,0.5216136536098972
3,8.51627515043531,7.984271798815046,0.5866071428571429,0.539367337877844
4,8.360686680248806,7.972896330697196,0.5821428571428572,0.5369947569485592
5,8.217927328177861,8.00074199948992,0.5794642857142858,0.5335882616469086
6,8.159882852009364,7.965799754006522,0.5848214285714286,0.5365605342488845
7,8.09241886820112,8.087779372079032,0.5776785714285714,0.5296823430999277
8,8.037079417705536,8.044345419747488,0.5732142857142857,0.5300837557503019
9,8.067242406095778,7.969012764522008,0.5848214285714286,0.5367949716999548
10,7.9840718626976015,7.9644984381539485,0.5821428571428572,0.5386074811494803
11,7.954044941493443,7.947578975132534,0.5866071428571429,0.5409982026110542
12,7.973153775078909,7.975155544281006,0.5839285714285715,0.5384049817935325
13,7.941489396776472,7.944474084036691,0.5848214285714286,0.5418972302885331
14,7.962824773788452,7.894767570495605,0.5883928571428572,0.5433983575920648
15,7.972538879939488,7.918574564797538,0.5901785714285714,0.5455533681833169
16,7.880526729992458,7.961853408813477,0.5839285714285715,0.539047863734892
17,7.930507949420384,7.923877184731619,0.5866071428571429,0.5428403240036058
18,7.848254912240165,7.986730534689767,0.5857142857142857,0.5387734271882537
19,7.851457721846444,7.995756312779018,0.5857142857142857,0.5380439858282207
20,7.863980066776276,7.927386883326939,0.5883928571428572,0.5433581677092448
21,7.7242836100714545,7.899652481079102,0.5875,0.5408471196309409
22,7.716907174246652,7.907513427734375,0.5901785714285714,0.5444363050216934
23,7.6871518782206945,7.945648029872349,0.5839285714285715,0.5376984152132742
24,7.695923037188393,7.946525205884661,0.5830357142857143,0.5362496756820756
25,7.718815413543156,7.8949619565691265,0.5866071428571429,0.5424566202717264
26,7.669312410695213,7.937780829838344,0.5830357142857143,0.5374772423815356
27,7.6236511945724486,7.920515945979527,0.5883928571428572,0.5439728279169402
28,7.658977103233338,7.914662851606097,0.5866071428571429,0.5408251960859701
29,7.619171377590725,7.921063150678362,0.5892857142857143,0.5433743608518395
30,7.624340643201555,7.920805604117257,0.5892857142857143,0.5455773692030422
31,7.638309483868735,7.921872820172991,0.5883928571428572,0.5422518010264862
32,7.59157133272716,7.922303349631173,0.5857142857142857,0.5398516568726541
33,7.574395336423602,7.9191214425223215,0.5866071428571429,0.5404891080771819
34,7.5940006698880875,7.920815781184605,0.5892857142857143,0.5425670462363904
35,7.56547897543226,7.9174663407461985,0.5901785714285714,0.5454449745957531
36,7.584313631057739,7.926710006168911,0.5875,0.5428595632170385
37,7.618814080102103,7.919931425367083,0.5883928571428572,0.5437270251071255
38,7.537867520536695,7.928203037806919,0.5857142857142857,0.5403335678174316
39,7.565844910485404,7.914519555228097,0.5875,0.5429380631700392
40,7.537896350451878,7.9338796479361395,0.5839285714285715,0.5370900175902941
41,7.572277801377433,7.945148563385009,0.5866071428571429,0.5403054974895923
42,7.540644315310887,7.93024161202567,0.5883928571428572,0.5431612833586951
43,7.545363906451634,7.953316811152867,0.5839285714285715,0.5380524708748853
44,7.538187488487789,7.912998785291399,0.5919642857142857,0.5472262739767798
45,7.515857398509979,7.920172418866839,0.5866071428571429,0.5408591367906915
46,7.540366017818451,7.909675489153181,0.5901785714285714,0.545555312783059
47,7.439178323745727,7.936222634996686,0.5857142857142857,0.5412205690407584
48,7.498029553890229,7.934321512494768,0.5866071428571429,0.5404645629122679
49,7.478300322805132,7.920335647038051,0.5857142857142857,0.5420461879210863
50,7.52108611038753,7.932534095219204,0.5875,0.5417685326027767
51,7.5292147329875405,7.925657790047782,0.5875,0.543024431356186
52,7.5294314963477,7.920876870836531,0.5883928571428572,0.5438729366325094
53,7.548287122590201,7.943601676395962,0.5848214285714286,0.5382630884365588
54,7.495904098238264,7.933208724430629,0.5857142857142857,0.5401402689747505
55,7.527703932353428,7.9493275778634205,0.5857142857142857,0.5404339278873794
56,7.504458941732135,7.917765780857631,0.5892857142857143,0.5446252785064437
57,7.511746697766441,7.9378955296107705,0.5883928571428572,0.5438077961170472
58,7.516580159323556,7.920185375213623,0.5892857142857143,0.5447379626888672
59,7.511919621058873,7.935260581970215,0.5857142857142857,0.5407559259544447
